nhm_id,byHRU,byHW,hw_id,byHWobs,level
43633,1,1,2661,0,2
43634,1,1,2661,0,2
43635,1,1,2661,0,2
43636,1,1,2656,0,2
43637,1,1,2675,0,2
43638,1,1,2659,0,2
43639,1,1,2670,0,2
43640,1,1,2670,0,2
43641,1,1,2670,0,2
43642,1,0,,0,1
43643,1,0,,0,1
43644,1,1,2659,0,2
43645,1,1,2661,0,2
43646,1,1,2659,0,2
43647,1,1,2659,0,2
43648,1,1,2659,0,2
43649,1,0,,0,1
43650,1,1,2659,0,2
43651,1,1,2659,0,2
43652,1,1,2659,0,2
43653,1,1,2659,0,2
43654,1,0,,0,1
43655,1,1,2661,0,2
43656,1,1,2670,0,2
43657,1,0,,0,1
43658,1,0,,0,1
43659,1,1,2656,0,2
43660,1,1,2674,0,2
43661,1,0,,0,1
43662,1,1,2656,0,2
43663,1,0,,0,1
43664,1,1,2670,0,2
43665,1,1,2670,0,2
43666,1,1,2656,0,2
43667,1,0,,0,1
43668,1,1,2659,0,2
43669,1,1,2674,0,2
43670,1,0,,0,1
43671,1,1,2659,0,2
43672,1,0,,0,1
43673,1,0,,0,1
43674,1,0,,0,1
43675,1,1,2682,0,2
43676,1,1,2674,0,2
43677,1,1,2656,0,2
43678,1,0,,0,1
43679,1,0,,0,1
43680,1,0,,0,1
43681,1,0,,0,1
43682,1,1,2671,0,2
43683,1,1,2671,0,2
43684,1,1,2659,0,2
43685,1,1,2671,0,2
43686,1,1,2671,0,2
43687,1,1,2671,0,2
43688,1,1,2671,0,2
43689,1,1,2671,0,2
43690,1,1,2671,0,2
43691,1,0,,0,1
43692,1,1,2671,0,2
43693,1,1,2676,0,2
43694,1,1,2671,0,2
43695,1,1,2671,0,2
43696,1,1,2671,0,2
43697,1,1,2671,0,2
43698,1,0,,0,1
43699,1,1,2676,0,2
43700,1,0,,0,1
43701,1,1,2671,0,2
43702,1,1,2671,0,2
43703,1,1,2671,0,2
43704,1,0,,0,1
43705,1,1,2661,0,2
43706,1,1,2661,0,2
43707,1,1,2659,0,2
43708,1,1,2673,0,2
43709,1,1,2676,0,2
43710,1,1,2676,0,2
43711,1,0,,0,1
43712,1,1,2671,0,2
43713,1,1,2659,0,2
43714,1,1,2671,0,2
43715,1,1,2672,1,3
43716,1,1,2674,0,2
43717,1,1,2672,1,3
43718,1,1,2674,0,2
43719,1,1,2656,0,2
43720,1,1,2656,0,2
43721,1,1,2671,0,2
43722,1,0,,0,1
43723,1,1,2656,0,2
43724,1,1,2672,1,3
43725,1,1,2671,0,2
43726,1,1,2671,0,2
43727,1,0,,0,1
43728,1,1,2656,0,2
43729,1,1,2672,1,3
43730,1,0,,0,1
43731,1,1,2672,1,3
43732,1,1,2672,1,3
43733,1,0,,0,1
43734,1,1,2671,0,2
43735,1,1,2671,0,2
43736,1,1,2656,0,2
43737,1,1,2661,0,2
43738,1,1,2673,0,2
43739,1,1,2672,1,3
43740,1,1,2661,0,2
43741,1,1,2656,0,2
43742,1,1,2673,0,2
43743,1,1,2656,0,2
43744,1,1,2672,1,3
43745,1,1,2681,0,2
43746,1,0,,0,1
43747,1,1,2672,1,3
43748,1,1,2656,0,2
43749,1,1,2673,0,2
43750,1,0,,0,1
43751,1,1,2671,0,2
43752,1,0,,0,1
43753,1,0,,0,1
43754,1,1,2680,0,2
43755,1,1,2656,0,2
43756,1,1,2656,0,2
43757,1,1,2656,0,2
43758,1,1,2680,0,2
43759,1,0,,0,1
43760,1,0,,0,1
43761,1,1,2656,0,2
43762,1,1,2656,0,2
43763,1,0,,0,1
43764,1,1,2656,0,2
43765,1,1,2672,1,3
43766,1,1,2656,0,2
43767,1,1,2672,1,3
43768,1,1,2672,1,3
43769,1,1,2679,0,2
43770,1,1,2679,0,2
43771,1,0,,0,1
43772,1,1,2656,0,2
43773,1,0,,0,1
43774,1,1,2680,0,2
43775,1,1,2681,0,2
43776,1,1,2671,0,2
43777,1,0,,0,1
43778,1,1,2680,0,2
43779,1,1,2656,0,2
43780,1,1,2671,0,2
43781,1,1,2656,0,2
43782,1,1,2672,1,3
43783,1,1,2680,0,2
43784,1,1,2680,0,2
43785,1,1,2672,1,3
43786,1,1,2647,1,3
43787,1,0,,0,1
43788,1,0,,0,1
43789,1,0,,0,1
43790,1,1,2656,0,2
43791,1,1,2656,0,2
43792,1,1,2656,0,2
43793,1,1,2681,0,2
43794,1,1,2656,0,2
43795,1,1,2656,0,2
43796,1,1,2672,1,3
43797,1,1,2656,0,2
43798,1,1,2647,1,3
43799,1,1,2672,1,3
43800,1,0,,0,1
43801,1,0,,0,1
43802,1,1,2607,0,2
43803,1,1,2656,0,2
43804,1,1,2607,0,2
43805,1,0,,0,1
43806,1,0,,0,1
43807,1,1,2608,0,2
43808,1,1,2640,1,3
43809,1,1,2640,1,3
43810,1,1,2640,1,3
43811,1,1,2640,1,3
43812,1,1,2647,1,3
43813,1,0,,0,1
43814,1,0,,0,1
43815,1,1,2648,0,2
43816,1,0,,0,1
43817,1,1,2648,0,2
43818,1,1,2656,0,2
43819,1,1,2640,1,3
43820,1,1,2640,1,3
43821,1,1,2648,0,2
43822,1,0,,0,1
43823,1,1,2681,0,2
43824,1,1,2640,1,3
43825,1,1,2656,0,2
43826,1,1,2640,1,3
43827,1,1,2648,0,2
43828,1,1,2672,1,3
43829,1,1,2678,0,2
43830,1,1,2648,0,2
43831,1,1,2648,0,2
43832,1,1,2648,0,2
43833,1,1,2648,0,2
43834,1,1,2648,0,2
43835,1,1,2648,0,2
43836,1,1,2640,1,3
43837,1,1,2648,0,2
43838,1,1,2640,1,3
43839,1,1,2681,0,2
43840,1,1,2640,1,3
43841,1,1,2640,1,3
43842,1,1,2608,0,2
43843,1,1,2648,0,2
43844,1,1,2648,0,2
43845,1,1,2640,1,3
43846,1,1,2640,1,3
43847,1,1,2648,0,2
43848,1,1,2681,0,2
43849,1,1,2648,0,2
43850,1,1,2648,0,2
43851,1,1,2640,1,3
43852,1,1,2648,0,2
43853,1,1,2608,0,2
43854,1,1,2648,0,2
43855,1,1,2648,0,2
43856,1,1,2607,0,2
43857,1,1,2607,0,2
43858,1,1,2640,1,3
43859,1,0,,0,1
43860,1,1,2681,0,2
43861,1,1,2608,0,2
43862,1,1,2640,1,3
43863,1,1,2672,1,3
43864,1,1,2678,0,2
43865,1,1,2681,0,2
43866,1,1,2681,0,2
43867,1,1,2656,0,2
43868,1,0,,0,1
43869,1,1,2647,1,3
43870,1,1,2678,0,2
43871,1,0,,0,1
43872,1,1,2681,0,2
43873,1,1,2649,0,2
43874,1,0,,0,1
43875,1,0,,0,1
43876,1,1,2647,1,3
43877,1,1,2640,1,3
43878,1,1,2607,0,2
43879,1,1,2640,1,3
43880,1,1,2640,1,3
43881,1,1,2656,0,2
43882,1,1,2640,1,3
43883,1,1,2639,0,2
43884,1,1,2649,0,2
43885,1,1,2649,0,2
43886,1,1,2606,0,2
43887,1,1,2649,0,2
43888,1,1,2639,0,2
43889,1,1,2649,0,2
43890,1,1,2606,0,2
43891,1,1,2649,0,2
43892,1,1,2649,0,2
43893,1,1,2649,0,2
43894,1,1,2607,0,2
43895,1,1,2656,0,2
43896,1,1,2608,0,2
43897,1,1,2640,1,3
43898,1,0,,0,1
43899,1,1,2608,0,2
43900,1,0,,0,1
43901,1,1,2639,0,2
43902,1,1,2607,0,2
43903,1,1,2606,0,2
43904,1,1,2638,0,2
43905,1,1,2645,0,2
43906,1,1,2656,0,2
43907,1,1,2638,0,2
43908,1,0,,0,1
43909,1,1,2608,0,2
43910,1,1,2638,0,2
43911,1,1,2638,0,2
43912,1,1,2638,0,2
43913,1,1,2645,0,2
43914,1,1,2645,0,2
43915,1,1,2645,0,2
43916,1,1,2638,0,2
43917,1,1,2607,0,2
43918,1,1,2647,1,3
43919,1,1,2640,1,3
43920,1,1,2638,0,2
43921,1,1,2638,0,2
43922,1,1,2638,0,2
43923,1,0,,0,1
43924,1,1,2639,0,2
43925,1,1,2647,1,3
43926,1,1,2647,1,3
43927,1,1,2647,1,3
43928,1,1,2638,0,2
43929,1,1,2647,1,3
43930,1,1,2644,0,2
43931,1,1,2644,0,2
43932,1,1,2640,1,3
43933,1,1,2678,0,2
43934,1,1,2606,0,2
43935,1,0,,0,1
43936,1,1,2645,0,2
43937,1,1,2645,0,2
43938,1,1,2607,0,2
43939,1,1,2649,0,2
43940,1,1,2642,1,3
43941,1,1,2642,1,3
43942,1,1,2642,1,3
43943,1,1,2642,1,3
43944,1,1,2642,1,3
43945,1,0,,0,1
43946,1,1,2642,1,3
43947,1,1,2642,1,3
43948,1,1,2642,1,3
43949,1,1,2607,0,2
43950,1,1,2639,0,2
43951,1,1,2608,0,2
43952,1,0,,0,1
43953,1,1,2644,0,2
43954,1,1,2644,0,2
43955,1,1,2608,0,2
43956,1,1,2642,1,3
43957,1,1,2649,0,2
43958,1,0,,0,1
43959,1,1,2647,1,3
43960,1,1,2639,0,2
43961,1,1,2608,0,2
43962,1,1,2638,0,2
43963,1,1,2638,0,2
43964,1,1,2642,1,3
43965,1,1,2642,1,3
43966,1,1,2649,0,2
43967,1,1,2639,0,2
43968,1,1,2642,1,3
43969,1,1,2638,0,2
43970,1,1,2607,0,2
43971,1,0,,0,1
43972,1,1,2649,0,2
43973,1,1,2642,1,3
43974,1,1,2649,0,2
43975,1,1,2647,1,3
43976,1,1,2649,0,2
43977,1,1,2642,1,3
43978,1,1,2642,1,3
43979,1,1,2642,1,3
43980,1,1,2642,1,3
43981,1,1,2641,0,2
43982,1,1,2647,1,3
43983,1,1,2642,1,3
43984,1,1,2642,1,3
43985,1,1,2642,1,3
43986,1,0,,0,1
43987,1,0,,0,1
43988,1,1,2649,0,2
43989,1,1,2649,0,2
43990,1,0,,0,1
43991,1,1,2608,0,2
43992,1,0,,0,1
43993,1,1,2608,0,2
43994,1,0,,0,1
43995,1,1,2608,0,2
43996,1,1,2638,0,2
43997,1,1,2608,0,2
43998,1,0,,0,1
43999,1,0,,0,1
44000,1,1,2647,1,3
44001,1,1,2608,0,2
44002,1,1,2647,1,3
44003,1,0,,0,1
44004,1,1,2647,1,3
44005,1,1,2649,0,2
44006,1,0,,0,1
44007,1,1,2647,1,3
44008,1,1,2641,0,2
44009,1,1,2608,0,2
44010,1,1,2641,0,2
44011,1,1,2647,1,3
44012,1,1,2638,0,2
44013,1,1,2598,0,2
44014,1,1,2598,0,2
44015,1,1,2638,0,2
44016,1,1,2635,0,2
44017,1,1,2635,0,2
44018,1,1,2635,0,2
44019,1,0,,0,1
44020,1,1,2649,0,2
44021,1,1,2608,0,2
44022,1,1,2647,1,3
44023,1,0,,0,1
44024,1,1,2635,0,2
44025,1,1,2635,0,2
44026,1,1,2647,1,3
44027,1,1,2649,0,2
44028,1,1,2608,0,2
44029,1,1,2637,0,2
44030,1,1,2642,1,3
44031,1,1,2635,0,2
44032,1,1,2649,0,2
44033,1,1,2649,0,2
44034,1,1,2649,0,2
44035,1,0,,0,1
44036,1,0,,0,1
44037,1,1,2649,0,2
44038,1,1,2598,0,2
44039,1,1,2635,0,2
44040,1,0,,0,1
44041,1,1,2635,0,2
44042,1,1,2638,0,2
44043,1,1,2635,0,2
44044,1,1,2635,0,2
44045,1,1,2635,0,2
44046,1,1,2649,0,2
44047,1,1,2635,0,2
44048,1,1,2638,0,2
44049,1,1,2608,0,2
44050,1,1,2637,0,2
44051,1,0,,0,1
44052,1,1,2647,1,3
44053,1,1,2635,0,2
44054,1,1,2598,0,2
44055,1,1,2635,0,2
44056,1,1,2635,0,2
44057,1,1,2635,0,2
44058,1,1,2635,0,2
44059,1,1,2635,0,2
44060,1,0,,0,1
44061,1,1,2647,1,3
44062,1,1,2608,0,2
44063,1,1,2635,0,2
44064,1,0,,0,1
44065,1,1,2635,0,2
44066,1,1,2635,0,2
44067,1,0,,0,1
44068,1,1,2647,1,3
44069,1,1,2638,0,2
44070,1,0,,0,1
44071,1,1,2648,0,2
44072,1,0,,0,1
44073,1,0,,0,1
44074,1,1,2649,0,2
44075,1,0,,0,1
44076,1,1,2635,0,2
44077,1,1,2635,0,2
44078,1,1,2647,1,3
44079,1,1,2636,0,2
44080,1,1,2647,1,3
44081,1,1,2635,0,2
44082,1,1,2649,0,2
44083,1,1,2635,0,2
44084,1,1,2647,1,3
44085,1,1,2647,1,3
44086,1,0,,0,1
44087,1,1,2649,0,2
44088,1,1,2635,0,2
44089,1,1,2647,1,3
44090,1,1,2647,1,3
44091,1,0,,0,1
44092,1,1,2790,0,2
44093,1,1,2790,0,2
44094,1,0,,0,1
44095,1,1,2635,0,2
44096,1,1,2649,0,2
44097,1,1,2647,1,3
44098,1,1,2790,0,2
44099,1,1,2635,0,2
44100,1,1,2790,0,2
44101,1,0,,0,1
44102,1,0,,0,1
44103,1,1,2636,0,2
44104,1,1,2635,0,2
44105,1,0,,0,1
44106,1,1,2787,1,3
44107,1,1,2790,0,2
44108,1,1,2790,0,2
44109,1,1,2635,0,2
44110,1,1,2790,0,2
44111,1,1,2636,0,2
44112,1,1,2647,1,3
44113,1,1,2635,0,2
44114,1,1,2635,0,2
44115,1,1,2635,0,2
44116,1,1,2790,0,2
44117,1,0,,0,1
44118,1,1,2565,0,2
44119,1,1,2565,0,2
44120,1,0,,0,1
44121,1,1,2635,0,2
44122,1,1,2647,1,3
44123,1,1,2790,0,2
44124,1,1,2790,0,2
44125,1,1,2649,0,2
44126,1,1,2787,1,3
44127,1,1,2635,0,2
44128,1,1,2790,0,2
44129,1,1,2647,1,3
44130,1,1,2790,0,2
44131,1,1,2636,0,2
44132,1,1,2649,0,2
44133,1,0,,0,1
44134,1,0,,0,1
44135,1,1,2787,1,3
44136,1,1,2635,0,2
44137,1,1,2647,1,3
44138,1,1,2647,1,3
44139,1,1,2635,0,2
44140,1,1,2565,0,2
44141,1,1,2641,0,2
44142,1,0,,0,1
44143,1,1,2649,0,2
44144,1,1,2605,0,2
44145,1,1,2647,1,3
44146,1,1,2635,0,2
44147,1,0,,0,1
44148,1,1,2564,0,2
44149,1,1,2564,0,2
44150,1,0,,0,1
44151,1,1,2588,0,2
44152,1,1,2588,0,2
44153,1,1,2588,0,2
44154,1,0,,0,1
44155,1,1,2564,0,2
44156,1,1,2635,0,2
44157,1,0,,0,1
44158,1,0,,0,1
44159,1,1,2588,0,2
44160,1,1,2605,0,2
44161,1,1,2635,0,2
44162,1,1,2787,1,3
44163,1,1,2564,0,2
44164,1,1,2787,1,3
44165,1,1,2605,0,2
44166,1,1,2605,0,2
44167,1,1,2605,0,2
44168,1,1,2605,0,2
44169,1,1,2605,0,2
44170,1,1,2605,0,2
44171,1,1,2605,0,2
44172,1,1,2605,0,2
44173,1,1,2649,0,2
44174,1,1,2564,0,2
44175,1,1,2565,0,2
44176,1,1,2605,0,2
44177,1,1,2787,1,3
44178,1,1,2605,0,2
44179,1,1,2605,0,2
44180,1,1,2635,0,2
44181,1,1,2787,1,3
44182,1,0,,0,1
44183,1,1,2588,0,2
44184,1,1,2564,0,2
44185,1,1,2605,0,2
44186,1,1,2635,0,2
44187,1,1,2605,0,2
44188,1,1,2787,1,3
44189,1,1,2605,0,2
44190,1,1,2605,0,2
44191,1,1,2564,0,2
44192,1,1,2605,0,2
44193,1,1,2605,0,2
44194,1,1,2605,0,2
44195,1,1,2605,0,2
44196,1,1,2605,0,2
44197,1,1,2635,0,2
44198,1,1,2605,0,2
44199,1,1,2605,0,2
44200,1,1,2588,0,2
44201,1,1,2605,0,2
44202,1,1,2605,0,2
44203,1,0,,0,1
44204,1,1,2605,0,2
44205,1,0,,0,1
44206,1,1,2599,0,2
44207,1,1,2635,0,2
44208,1,0,,0,1
44209,1,1,2588,0,2
44210,1,1,2635,0,2
44211,1,1,2588,0,2
44212,1,1,2588,0,2
44213,1,1,2787,1,3
44214,1,1,2605,0,2
44215,1,1,2605,0,2
44216,1,1,2564,0,2
44217,1,1,2600,1,3
44218,1,1,2588,0,2
44219,1,1,2600,1,3
44220,1,1,2649,0,2
44221,1,1,2605,0,2
44222,1,1,2605,0,2
44223,1,1,2604,0,2
44224,1,1,2604,0,2
44225,1,1,2604,0,2
44226,1,0,,0,1
44227,1,0,,0,1
44228,1,0,,0,1
44229,1,0,,0,1
44230,1,1,2599,0,2
44231,1,1,2605,0,2
44232,1,1,2787,1,3
44233,1,1,2600,1,3
44234,1,1,2787,1,3
44235,1,1,2564,0,2
44236,1,1,2605,0,2
44237,1,0,,0,1
44238,1,1,2567,0,2
44239,1,0,,0,1
44240,1,1,2605,0,2
44241,1,1,2588,0,2
44242,1,1,2567,0,2
44243,1,1,2600,1,3
44244,1,1,2600,1,3
44245,1,1,2605,0,2
44246,1,1,2793,0,2
44247,1,1,2588,0,2
44248,1,1,2600,1,3
44249,1,1,2600,1,3
44250,1,0,,0,1
44251,1,1,2600,1,3
44252,1,1,2605,0,2
44253,1,1,2600,1,3
44254,1,1,2600,1,3
44255,1,1,2605,0,2
44256,1,1,2600,1,3
44257,1,1,2787,1,3
44258,1,1,2600,1,3
44259,1,1,2600,1,3
44260,1,1,2567,0,2
44261,1,1,2787,1,3
44262,1,0,,0,1
44263,1,1,2567,0,2
44264,1,1,2600,1,3
44265,1,0,,0,1
44266,1,1,2588,0,2
44267,1,1,2588,0,2
44268,1,1,2605,0,2
44269,1,1,2600,1,3
44270,1,1,2600,1,3
44271,1,0,,0,1
44272,1,1,2588,0,2
44273,1,1,2600,1,3
44274,1,1,2567,0,2
44275,1,0,,0,1
44276,1,1,2588,0,2
44277,1,1,2588,0,2
44278,1,1,2588,0,2
44279,1,1,2600,1,3
44280,1,1,2793,0,2
44281,1,1,2605,0,2
44282,1,1,2588,0,2
44283,1,1,2588,0,2
44284,1,1,2605,0,2
44285,1,1,2588,0,2
44286,1,1,2600,1,3
44287,1,1,2588,0,2
44288,1,1,2588,0,2
44289,1,1,2600,1,3
44290,1,0,,0,1
44291,1,1,2787,1,3
44292,1,1,2588,0,2
44293,1,1,2588,0,2
44294,1,1,2588,0,2
44295,1,1,2787,1,3
44296,1,1,2588,0,2
44297,1,1,2605,0,2
44298,1,1,2600,1,3
44299,1,1,2600,1,3
44300,1,1,2600,1,3
44301,1,1,2588,0,2
44302,1,1,2588,0,2
44303,1,1,2591,0,2
44304,1,1,2600,1,3
44305,1,1,2588,0,2
44306,1,1,2600,1,3
44307,1,1,2600,1,3
44308,1,1,2591,0,2
44309,1,1,2605,0,2
44310,1,1,2600,1,3
44311,1,1,2787,1,3
44312,1,1,2600,1,3
44313,1,1,2591,0,2
44314,1,0,,0,1
44315,1,1,2600,1,3
44316,1,1,2591,0,2
44317,1,0,,0,1
44318,1,1,2605,0,2
44319,1,1,2600,1,3
44320,1,1,2787,1,3
44321,1,1,2562,0,2
44322,1,1,2562,0,2
44323,1,1,2600,1,3
44324,1,0,,0,1
44325,1,1,2793,0,2
44326,1,1,2600,1,3
44327,1,1,2605,0,2
44328,1,0,,0,1
44329,1,0,,0,1
44330,1,1,2600,1,3
44331,1,0,,0,1
44332,1,1,2600,1,3
44333,1,1,2793,0,2
44334,1,0,,0,1
44335,1,1,2563,0,2
44336,1,1,2787,1,3
44337,1,1,2588,0,2
44338,1,1,2600,1,3
44339,1,0,,0,1
44340,1,1,2588,0,2
44341,1,1,2564,0,2
44342,1,1,2588,0,2
44343,1,1,2563,0,2
44344,1,1,2588,0,2
44345,1,0,,0,1
44346,1,0,,0,1
44347,1,0,,0,1
44348,1,1,2787,1,3
44349,1,1,2590,0,2
44350,1,1,2588,0,2
44351,1,1,2600,1,3
44352,1,1,2590,0,2
44353,1,1,2579,0,2
44354,1,1,2590,0,2
44355,1,1,2791,0,2
44356,1,1,2791,0,2
44357,1,0,,0,1
44358,1,0,,0,1
44359,1,1,2791,0,2
44360,1,1,2791,0,2
44361,1,1,2588,0,2
44362,1,0,,0,1
44363,1,1,2791,0,2
44364,1,1,2574,1,3
44365,1,1,2787,1,3
44366,1,1,2579,0,2
44367,1,1,2791,0,2
44368,1,1,2791,0,2
44369,1,1,2574,1,3
44370,1,1,2579,0,2
44371,1,1,2791,0,2
44372,1,1,2791,0,2
44373,1,1,2791,0,2
44374,1,1,2579,0,2
44375,1,1,2791,0,2
44376,1,1,2579,0,2
44377,1,1,2579,0,2
44378,1,1,2791,0,2
44379,1,1,2579,0,2
44380,1,1,2591,0,2
44381,1,1,2591,0,2
44382,1,0,,0,1
44383,1,1,2579,0,2
44384,1,0,,0,1
44385,1,1,2791,0,2
44386,1,1,2579,0,2
44387,1,1,2579,0,2
44388,1,1,2579,0,2
44389,1,1,2579,0,2
44390,1,1,2579,0,2
44391,1,1,2579,0,2
44392,1,0,,0,1
44393,1,0,,0,1
44394,1,1,2579,0,2
44395,1,1,2791,0,2
44396,1,0,,0,1
44397,1,0,,0,1
44398,1,1,2579,0,2
44399,1,0,,0,1
44400,1,0,,0,1
44401,1,0,,0,1
44402,1,1,2579,0,2
44403,1,0,,0,1
44404,1,1,2579,0,2
44405,1,1,2791,0,2
44406,1,1,2574,1,3
44407,1,1,2791,0,2
44408,1,1,2787,1,3
44409,1,1,2787,1,3
44410,1,1,2787,1,3
44411,1,0,,0,1
44412,1,1,2579,0,2
44413,1,1,2791,0,2
44414,1,1,2791,0,2
44415,1,1,2574,1,3
44416,1,1,2579,0,2
44417,1,1,2564,0,2
44418,1,1,2574,1,3
44419,1,1,2791,0,2
44420,1,1,2787,1,3
44421,1,1,2579,0,2
44422,1,1,2579,0,2
44423,1,1,2791,0,2
44424,1,1,2791,0,2
44425,1,0,,0,1
44426,1,0,,0,1
44427,1,1,2787,1,3
44428,1,1,2579,0,2
44429,1,1,2793,0,2
44430,1,0,,0,1
44431,1,1,2791,0,2
44432,1,1,2791,0,2
44433,1,0,,0,1
44434,1,1,2579,0,2
44435,1,0,,0,1
44436,1,0,,0,1
44437,1,1,2791,0,2
44438,1,1,2592,0,2
44439,1,1,2592,0,2
44440,1,0,,0,1
44441,1,0,,0,1
44442,1,0,,0,1
44443,1,1,2592,0,2
44444,1,1,2592,0,2
44445,1,0,,0,1
44446,1,0,,0,1
44447,1,1,2592,0,2
44448,1,0,,0,1
44449,1,1,2592,0,2
44450,1,1,2579,0,2
44451,1,1,2579,0,2
44452,1,1,2791,0,2
44453,1,1,2791,0,2
44454,1,1,2602,0,2
44455,1,1,2791,0,2
44456,1,0,,0,1
44457,1,1,2574,1,3
44458,1,1,2602,0,2
44459,1,1,2791,0,2
44460,1,0,,0,1
44461,1,1,2602,0,2
44462,1,1,2602,0,2
44463,1,1,2602,0,2
44464,1,1,2602,0,2
44465,1,1,2794,0,2
44466,1,1,2583,0,2
44467,1,1,2583,0,2
44468,1,0,,0,1
44469,1,1,2583,0,2
44470,1,0,,0,1
44471,1,1,2583,0,2
44472,1,1,2583,0,2
44473,1,1,2791,0,2
44474,1,1,2585,0,2
44475,1,1,2793,0,2
44476,1,0,,0,1
44477,1,1,2585,0,2
44478,1,0,,0,1
44479,1,1,2583,0,2
44480,1,1,2583,0,2
44481,1,1,2583,0,2
44482,1,1,2583,0,2
44483,1,0,,0,1
44484,1,1,2794,0,2
44485,1,1,2574,1,3
44486,1,1,2602,0,2
44487,1,1,2787,1,3
44488,1,1,2794,0,2
44489,1,1,2794,0,2
44490,1,0,,0,1
44491,1,0,,0,1
44492,1,1,2583,0,2
44493,1,1,2583,0,2
44494,1,1,2583,0,2
44495,1,0,,0,1
44496,1,0,,0,1
44497,1,1,2787,1,3
44498,1,0,,0,1
44499,1,0,,0,1
44500,1,1,2794,0,2
44501,1,1,2574,1,3
44502,1,1,2583,0,2
44503,1,0,,0,1
44504,1,0,,0,1
44505,1,1,2794,0,2
44506,1,1,2574,1,3
44507,1,1,2574,1,3
44508,1,1,2794,0,2
44509,1,1,2581,0,2
44510,1,1,2793,0,2
44511,1,1,2602,0,2
44512,1,0,,0,1
44513,1,0,,0,1
44514,1,0,,0,1
44515,1,1,2794,0,2
44516,1,1,2794,0,2
44517,1,1,2602,0,2
44518,1,1,2602,0,2
44519,1,1,2794,0,2
44520,1,0,,0,1
44521,1,0,,0,1
44522,1,0,,0,1
44523,1,1,2574,1,3
44524,1,0,,0,1
44525,1,1,2787,1,3
44526,1,1,2602,0,2
44527,1,0,,0,1
44528,1,1,2574,1,3
44529,1,1,2574,1,3
44530,1,1,2787,1,3
44531,1,0,,0,1
44532,1,1,2602,0,2
44533,1,1,2574,1,3
44534,1,1,2794,0,2
44535,1,0,,0,1
44536,1,1,2602,0,2
44537,1,1,2793,0,2
44538,1,0,,0,1
44539,1,0,,0,1
44540,1,1,2574,1,3
44541,1,1,2574,1,3
44542,1,1,2787,1,3
44543,1,1,2581,0,2
44544,1,0,,0,1
44545,1,0,,0,1
44546,1,1,2602,0,2
44547,1,1,2602,0,2
44548,1,0,,0,1
44549,1,1,2580,0,2
44550,1,1,2602,0,2
44551,1,1,2787,1,3
44552,1,1,2602,0,2
44553,1,1,2602,0,2
44554,1,1,2580,0,2
44555,1,1,2794,0,2
44556,1,1,2793,0,2
44557,1,1,2602,0,2
44558,1,1,2794,0,2
44559,1,1,2789,0,2
44560,1,0,,0,1
44561,1,1,2793,0,2
44562,1,1,2602,0,2
44563,1,1,2561,0,2
44564,1,1,2574,1,3
44565,1,1,2603,0,2
44566,1,0,,0,1
44567,1,1,2602,0,2
44568,1,1,2602,0,2
44569,1,1,2602,0,2
44570,1,1,2602,0,2
44571,1,0,,0,1
44572,1,0,,0,1
44573,1,1,2568,0,2
44574,1,1,2560,0,2
44575,1,0,,0,1
44576,1,1,2603,0,2
44577,1,1,2574,1,3
44578,1,0,,0,1
44579,1,1,2602,0,2
44580,1,1,2603,0,2
44581,1,1,2603,0,2
44582,1,1,2561,0,2
44583,1,1,2603,0,2
44584,1,1,2568,0,2
44585,1,1,2603,0,2
44586,1,1,2602,0,2
44587,1,1,2602,0,2
44588,1,1,2563,0,2
44589,1,0,,0,1
44590,1,0,,0,1
44591,1,1,2603,0,2
44592,1,1,2560,0,2
44593,1,1,2603,0,2
44594,1,0,,0,1
44595,1,0,,0,1
44596,1,1,2603,0,2
44597,1,1,2603,0,2
44598,1,1,2560,0,2
44599,1,1,2602,0,2
44600,1,0,,0,1
44601,1,1,2574,1,3
44602,1,1,2574,1,3
44603,1,1,2574,1,3
44604,1,1,2793,0,2
44605,1,1,2793,0,2
44606,1,0,,0,1
44607,1,1,2561,0,2
44608,1,1,2602,0,2
44609,1,0,,0,1
44610,1,1,2574,1,3
44611,1,0,,0,1
44612,1,1,2603,0,2
44613,1,0,,0,1
44614,1,1,2574,1,3
44615,1,1,2574,1,3
44616,1,1,2603,0,2
44617,1,0,,0,1
44618,1,0,,0,1
44619,1,0,,0,1
44620,1,1,2574,1,3
44621,1,1,2602,0,2
44622,1,1,2560,0,2
44623,1,1,2560,0,2
44624,1,1,2603,0,2
44625,1,0,,0,1
44626,1,1,2602,0,2
44627,1,1,2574,1,3
44628,1,1,2603,0,2
44629,1,1,2603,0,2
44630,1,1,2603,0,2
44631,1,1,2560,0,2
44632,1,1,2603,0,2
44633,1,1,2603,0,2
44634,1,1,2603,0,2
44635,1,1,2603,0,2
44636,1,1,2560,0,2
44637,1,1,2603,0,2
44638,1,1,2603,0,2
44639,1,1,2574,1,3
44640,1,1,2560,0,2
44641,1,1,2560,0,2
44642,1,1,2574,1,3
44643,1,1,2603,0,2
44644,1,1,2574,1,3
44645,1,1,2574,1,3
44646,1,1,2574,1,3
44647,1,1,2574,1,3
44648,1,1,2574,1,3
44649,1,1,2603,0,2
44650,1,1,2574,1,3
44651,1,1,2574,1,3
44652,1,1,2603,0,2
44653,1,1,2574,1,3
44654,1,0,,0,1
44655,1,1,2603,0,2
44656,1,1,2574,1,3
44657,1,0,,0,1
44658,1,1,2574,1,3
44659,1,1,2595,0,2
